# Region type : patch outlet
# Faces  :    1008
# Area   :    1.407929e-05
# Time        	sum(phi)
0.00103656    	3.104829e-03
0.00103666    	3.105152e-03
0.00103675    	3.105476e-03
0.00103685    	3.105803e-03
0.00103695    	3.106129e-03
0.00103704    	3.106451e-03
0.00103714    	3.106765e-03
0.00103723    	3.107070e-03
0.00103733    	3.107369e-03
0.00103742    	3.107664e-03
0.00103752    	3.107954e-03
0.00103762    	3.108240e-03
0.00103771    	3.108522e-03
0.00103781    	3.108797e-03
0.0010379     	3.109066e-03
0.001038      	3.109331e-03
0.0010381     	3.109591e-03
0.00103819    	3.109843e-03
0.00103829    	3.110086e-03
0.00103839    	3.110318e-03
0.00103848    	3.110543e-03
0.00103858    	3.110762e-03
0.00103867    	3.110972e-03
0.00103877    	3.111170e-03
0.00103887    	3.111360e-03
0.00103896    	3.111537e-03
0.00103906    	3.111702e-03
0.00103915    	3.111853e-03
0.00103925    	3.111994e-03
0.00103935    	3.112125e-03
0.00103944    	3.112241e-03
0.00103954    	3.112341e-03
0.00103964    	3.112422e-03
0.00103973    	3.112484e-03
0.00103983    	3.112530e-03
0.00103992    	3.112561e-03
0.00104002    	3.112574e-03
0.00104012    	3.112567e-03
0.00104021    	3.112543e-03
0.00104031    	3.112500e-03
0.00104041    	3.112438e-03
0.0010405     	3.112355e-03
0.0010406     	3.112252e-03
0.00104069    	3.112129e-03
0.00104079    	3.111987e-03
0.00104089    	3.111828e-03
0.00104098    	3.111650e-03
0.00104108    	3.111453e-03
0.00104118    	3.111239e-03
0.00104127    	3.111006e-03
0.00104137    	3.110756e-03
0.00104147    	3.110488e-03
0.00104156    	3.110208e-03
0.00104166    	3.109915e-03
0.00104175    	3.109609e-03
0.00104185    	3.109288e-03
0.00104195    	3.108953e-03
0.00104204    	3.108604e-03
0.00104214    	3.108242e-03
0.00104224    	3.107868e-03
0.00104233    	3.107481e-03
0.00104243    	3.107083e-03
0.00104253    	3.106674e-03
0.00104262    	3.106254e-03
0.00104272    	3.105824e-03
0.00104282    	3.105382e-03
0.00104291    	3.104930e-03
0.00104301    	3.104468e-03
0.0010431     	3.103997e-03
0.0010432     	3.103518e-03
0.0010433     	3.103030e-03
0.00104339    	3.102533e-03
0.00104349    	3.102028e-03
0.00104359    	3.101519e-03
0.00104368    	3.101005e-03
0.00104378    	3.100485e-03
0.00104388    	3.099958e-03
0.00104397    	3.099424e-03
0.00104407    	3.098884e-03
0.00104417    	3.098336e-03
0.00104426    	3.097783e-03
0.00104436    	3.097223e-03
0.00104446    	3.096654e-03
0.00104455    	3.096079e-03
0.00104465    	3.095498e-03
0.00104475    	3.094911e-03
0.00104484    	3.094322e-03
0.00104494    	3.093730e-03
0.00104504    	3.093137e-03
0.00104513    	3.092543e-03
0.00104523    	3.091946e-03
0.00104533    	3.091347e-03
0.00104542    	3.090745e-03
0.00104552    	3.090143e-03
0.00104562    	3.089541e-03
0.00104571    	3.088941e-03
0.00104581    	3.088342e-03
0.00104591    	3.087742e-03
0.001046      	3.087141e-03
0.0010461     	3.086541e-03
0.0010462     	3.085941e-03
0.00104629    	3.085342e-03
0.00104639    	3.084744e-03
0.00104649    	3.084147e-03
0.00104658    	3.083551e-03
0.00104668    	3.082957e-03
0.00104678    	3.082365e-03
0.00104687    	3.081775e-03
0.00104697    	3.081189e-03
0.00104707    	3.080605e-03
0.00104716    	3.080026e-03
0.00104726    	3.079453e-03
0.00104736    	3.078885e-03
0.00104745    	3.078323e-03
0.00104755    	3.077770e-03
0.00104765    	3.077226e-03
0.00104774    	3.076693e-03
0.00104784    	3.076168e-03
0.00104794    	3.075651e-03
0.00104803    	3.075141e-03
0.00104813    	3.074639e-03
0.00104823    	3.074142e-03
0.00104832    	3.073652e-03
0.00104842    	3.073168e-03
0.00104852    	3.072690e-03
0.00104861    	3.072220e-03
0.00104871    	3.071756e-03
0.00104881    	3.071300e-03
0.0010489     	3.070853e-03
0.001049      	3.070414e-03
0.0010491     	3.069987e-03
0.00104919    	3.069571e-03
0.00104929    	3.069166e-03
0.00104939    	3.068772e-03
0.00104948    	3.068390e-03
0.00104958    	3.068021e-03
0.00104968    	3.067664e-03
0.00104977    	3.067317e-03
0.00104987    	3.066980e-03
0.00104996    	3.066653e-03
0.00105006    	3.066334e-03
0.00105016    	3.066022e-03
0.00105025    	3.065714e-03
0.00105035    	3.065412e-03
0.00105045    	3.065118e-03
0.00105054    	3.064831e-03
0.00105064    	3.064552e-03
0.00105073    	3.064280e-03
0.00105083    	3.064016e-03
0.00105093    	3.063761e-03
0.00105102    	3.063513e-03
0.00105112    	3.063273e-03
0.00105122    	3.063043e-03
0.00105131    	3.062824e-03
0.00105141    	3.062616e-03
0.0010515     	3.062416e-03
0.0010516     	3.062223e-03
0.0010517     	3.062037e-03
0.00105179    	3.061860e-03
0.00105189    	3.061691e-03
0.00105198    	3.061533e-03
0.00105208    	3.061389e-03
0.00105218    	3.061255e-03
0.00105227    	3.061133e-03
0.00105237    	3.061022e-03
0.00105246    	3.060926e-03
0.00105256    	3.060843e-03
0.00105266    	3.060769e-03
0.00105275    	3.060706e-03
0.00105285    	3.060657e-03
0.00105295    	3.060622e-03
0.00105304    	3.060601e-03
0.00105314    	3.060597e-03
0.00105323    	3.060612e-03
0.00105333    	3.060642e-03
0.00105343    	3.060687e-03
0.00105352    	3.060745e-03
0.00105362    	3.060818e-03
0.00105371    	3.060903e-03
0.00105381    	3.061003e-03
0.00105391    	3.061119e-03
0.001054      	3.061250e-03
0.0010541     	3.061400e-03
0.0010542     	3.061567e-03
0.00105429    	3.061754e-03
0.00105439    	3.061963e-03
0.00105448    	3.062190e-03
0.00105458    	3.062439e-03
0.00105468    	3.062710e-03
0.00105477    	3.063008e-03
0.00105487    	3.063334e-03
0.00105497    	3.063684e-03
0.00105506    	3.064059e-03
0.00105516    	3.064466e-03
0.00105525    	3.064909e-03
0.00105535    	3.065386e-03
0.00105545    	3.065891e-03
0.00105554    	3.066423e-03
0.00105564    	3.066982e-03
0.00105574    	3.067568e-03
0.00105583    	3.068180e-03
0.00105593    	3.068823e-03
0.00105602    	3.069492e-03
0.00105612    	3.070189e-03
0.00105622    	3.070914e-03
0.00105631    	3.071667e-03
0.00105641    	3.072451e-03
0.00105651    	3.073264e-03
0.0010566     	3.074103e-03
0.0010567     	3.074965e-03
0.00105679    	3.075849e-03
0.00105689    	3.076751e-03
0.00105699    	3.077670e-03
0.00105708    	3.078612e-03
0.00105718    	3.079574e-03
0.00105727    	3.080555e-03
0.00105737    	3.081555e-03
0.00105747    	3.082569e-03
0.00105756    	3.083598e-03
0.00105766    	3.084640e-03
0.00105775    	3.085697e-03
0.00105785    	3.086769e-03
0.00105795    	3.087853e-03
0.00105804    	3.088948e-03
0.00105814    	3.090049e-03
0.00105823    	3.091162e-03
0.00105833    	3.092284e-03
0.00105843    	3.093413e-03
0.00105852    	3.094542e-03
0.00105862    	3.095668e-03
0.00105871    	3.096782e-03
0.00105881    	3.097879e-03
0.00105891    	3.098959e-03
0.001059      	3.100033e-03
0.0010591     	3.101095e-03
0.00105919    	3.102142e-03
0.00105929    	3.103169e-03
0.00105938    	3.104168e-03
0.00105948    	3.105134e-03
0.00105958    	3.106066e-03
0.00105967    	3.106964e-03
0.00105977    	3.107830e-03
0.00105986    	3.108666e-03
0.00105996    	3.109471e-03
0.00106005    	3.110242e-03
0.00106015    	3.110976e-03
0.00106024    	3.111679e-03
0.00106034    	3.112349e-03
0.00106044    	3.112985e-03
0.00106053    	3.113589e-03
0.00106063    	3.114163e-03
0.00106072    	3.114710e-03
0.00106082    	3.115228e-03
0.00106091    	3.115715e-03
0.00106101    	3.116171e-03
0.0010611     	3.116598e-03
0.0010612     	3.116999e-03
0.0010613     	3.117377e-03
0.00106139    	3.117730e-03
0.00106149    	3.118057e-03
0.00106158    	3.118357e-03
0.00106168    	3.118633e-03
0.00106177    	3.118886e-03
0.00106187    	3.119114e-03
0.00106196    	3.119320e-03
0.00106206    	3.119508e-03
0.00106215    	3.119676e-03
0.00106225    	3.119824e-03
0.00106234    	3.119953e-03
0.00106244    	3.120064e-03
0.00106254    	3.120154e-03
0.00106263    	3.120232e-03
0.00106273    	3.120297e-03
0.00106282    	3.120349e-03
0.00106292    	3.120388e-03
0.00106301    	3.120413e-03
0.00106311    	3.120421e-03
0.0010632     	3.120412e-03
0.0010633     	3.120388e-03
0.00106339    	3.120352e-03
0.00106349    	3.120307e-03
0.00106358    	3.120253e-03
0.00106368    	3.120189e-03
0.00106377    	3.120118e-03
0.00106387    	3.120042e-03
0.00106396    	3.119959e-03
0.00106406    	3.119868e-03
0.00106415    	3.119773e-03
0.00106425    	3.119673e-03
0.00106434    	3.119566e-03
0.00106444    	3.119455e-03
0.00106453    	3.119342e-03
0.00106463    	3.119225e-03
0.00106472    	3.119110e-03
0.00106482    	3.118994e-03
0.00106491    	3.118878e-03
0.00106501    	3.118757e-03
0.0010651     	3.118639e-03
0.0010652     	3.118522e-03
0.00106529    	3.118403e-03
0.00106539    	3.118280e-03
0.00106548    	3.118152e-03
0.00106558    	3.118023e-03
0.00106567    	3.117892e-03
0.00106577    	3.117756e-03
0.00106586    	3.117613e-03
0.00106596    	3.117462e-03
0.00106605    	3.117303e-03
0.00106615    	3.117138e-03
0.00106624    	3.116970e-03
0.00106634    	3.116801e-03
0.00106643    	3.116634e-03
0.00106653    	3.116467e-03
0.00106662    	3.116299e-03
0.00106672    	3.116125e-03
0.00106681    	3.115947e-03
0.00106691    	3.115763e-03
0.001067      	3.115570e-03
0.0010671     	3.115369e-03
0.00106719    	3.115163e-03
0.00106729    	3.114952e-03
0.00106738    	3.114735e-03
0.00106748    	3.114513e-03
0.00106757    	3.114287e-03
0.00106766    	3.114058e-03
0.00106776    	3.113824e-03
0.00106785    	3.113589e-03
0.00106795    	3.113351e-03
0.00106804    	3.113109e-03
0.00106814    	3.112862e-03
0.00106823    	3.112612e-03
0.00106833    	3.112363e-03
0.00106842    	3.112112e-03
0.00106852    	3.111860e-03
0.00106861    	3.111608e-03
0.0010687     	3.111360e-03
0.0010688     	3.111115e-03
0.00106889    	3.110870e-03
0.00106899    	3.110621e-03
0.00106908    	3.110364e-03
0.00106918    	3.110099e-03
0.00106927    	3.109831e-03
0.00106937    	3.109557e-03
0.00106946    	3.109278e-03
0.00106955    	3.108994e-03
0.00106965    	3.108704e-03
0.00106974    	3.108405e-03
0.00106984    	3.108102e-03
0.00106993    	3.107800e-03
0.00107003    	3.107502e-03
0.00107012    	3.107206e-03
0.00107022    	3.106908e-03
0.00107031    	3.106609e-03
0.0010704     	3.106308e-03
0.0010705     	3.106006e-03
0.00107059    	3.105702e-03
0.00107069    	3.105393e-03
0.00107078    	3.105086e-03
0.00107088    	3.104782e-03
0.00107097    	3.104479e-03
0.00107106    	3.104176e-03
0.00107116    	3.103866e-03
0.00107125    	3.103556e-03
0.00107135    	3.103248e-03
0.00107144    	3.102943e-03
0.00107153    	3.102641e-03
0.00107163    	3.102337e-03
0.00107172    	3.102029e-03
0.00107182    	3.101713e-03
0.00107191    	3.101389e-03
0.00107201    	3.101060e-03
0.0010721     	3.100726e-03
0.00107219    	3.100387e-03
0.00107229    	3.100039e-03
0.00107238    	3.099685e-03
0.00107248    	3.099326e-03
0.00107257    	3.098961e-03
0.00107267    	3.098592e-03
0.00107276    	3.098223e-03
0.00107285    	3.097852e-03
0.00107295    	3.097478e-03
0.00107304    	3.097100e-03
0.00107314    	3.096723e-03
0.00107323    	3.096347e-03
0.00107333    	3.095975e-03
0.00107342    	3.095603e-03
0.00107351    	3.095232e-03
0.00107361    	3.094859e-03
0.0010737     	3.094484e-03
0.0010738     	3.094105e-03
0.00107389    	3.093721e-03
0.00107399    	3.093336e-03
0.00107408    	3.092958e-03
0.00107417    	3.092587e-03
0.00107427    	3.092219e-03
0.00107436    	3.091852e-03
0.00107446    	3.091485e-03
0.00107455    	3.091116e-03
0.00107465    	3.090744e-03
0.00107474    	3.090373e-03
0.00107483    	3.090003e-03
0.00107493    	3.089636e-03
0.00107502    	3.089272e-03
0.00107512    	3.088907e-03
0.00107521    	3.088537e-03
0.00107531    	3.088159e-03
0.0010754     	3.087775e-03
0.00107549    	3.087390e-03
0.00107559    	3.087003e-03
0.00107568    	3.086612e-03
0.00107578    	3.086215e-03
0.00107587    	3.085818e-03
0.00107596    	3.085419e-03
0.00107606    	3.085020e-03
0.00107615    	3.084619e-03
0.00107625    	3.084215e-03
0.00107634    	3.083810e-03
0.00107644    	3.083407e-03
0.00107653    	3.083009e-03
0.00107662    	3.082613e-03
0.00107672    	3.082221e-03
0.00107681    	3.081833e-03
0.00107691    	3.081447e-03
0.001077      	3.081065e-03
0.00107709    	3.080689e-03
0.00107719    	3.080319e-03
0.00107728    	3.079955e-03
0.00107738    	3.079599e-03
0.00107747    	3.079247e-03
0.00107757    	3.078902e-03
0.00107766    	3.078565e-03
0.00107775    	3.078238e-03
0.00107785    	3.077922e-03
0.00107794    	3.077613e-03
0.00107804    	3.077312e-03
0.00107813    	3.077021e-03
0.00107822    	3.076744e-03
0.00107832    	3.076482e-03
0.00107841    	3.076235e-03
0.00107851    	3.076002e-03
0.0010786     	3.075782e-03
0.0010787     	3.075572e-03
0.00107879    	3.075373e-03
0.00107888    	3.075184e-03
0.00107898    	3.075004e-03
0.00107907    	3.074836e-03
0.00107917    	3.074679e-03
0.00107926    	3.074536e-03
0.00107935    	3.074408e-03
0.00107945    	3.074295e-03
0.00107954    	3.074197e-03
0.00107964    	3.074114e-03
0.00107973    	3.074043e-03
0.00107982    	3.073983e-03
0.00107992    	3.073938e-03
0.00108001    	3.073906e-03
0.00108011    	3.073891e-03
0.0010802     	3.073893e-03
0.0010803     	3.073917e-03
0.00108039    	3.073961e-03
0.00108048    	3.074024e-03
0.00108058    	3.074105e-03
0.00108067    	3.074200e-03
0.00108077    	3.074311e-03
0.00108086    	3.074437e-03
0.00108095    	3.074577e-03
0.00108105    	3.074729e-03
0.00108114    	3.074897e-03
0.00108124    	3.075082e-03
0.00108133    	3.075284e-03
0.00108143    	3.075504e-03
0.00108152    	3.075739e-03
0.00108161    	3.075987e-03
0.00108171    	3.076246e-03
0.0010818     	3.076520e-03
0.0010819     	3.076811e-03
0.00108199    	3.077120e-03
0.00108209    	3.077450e-03
0.00108218    	3.077800e-03
0.00108227    	3.078166e-03
0.00108237    	3.078543e-03
0.00108246    	3.078928e-03
0.00108256    	3.079319e-03
0.00108265    	3.079716e-03
0.00108274    	3.080124e-03
0.00108284    	3.080544e-03
0.00108293    	3.080973e-03
0.00108303    	3.081413e-03
0.00108312    	3.081859e-03
0.00108322    	3.082314e-03
0.00108331    	3.082778e-03
0.0010834     	3.083250e-03
0.0010835     	3.083729e-03
0.00108359    	3.084209e-03
0.00108369    	3.084687e-03
0.00108378    	3.085165e-03
0.00108388    	3.085649e-03
0.00108397    	3.086137e-03
0.00108406    	3.086628e-03
0.00108416    	3.087126e-03
0.00108425    	3.087629e-03
0.00108435    	3.088141e-03
0.00108444    	3.088661e-03
0.00108454    	3.089188e-03
0.00108463    	3.089716e-03
0.00108472    	3.090242e-03
0.00108482    	3.090762e-03
0.00108491    	3.091276e-03
0.00108501    	3.091786e-03
0.0010851     	3.092291e-03
0.0010852     	3.092790e-03
0.00108529    	3.093285e-03
0.00108538    	3.093774e-03
0.00108548    	3.094255e-03
0.00108557    	3.094729e-03
0.00108567    	3.095195e-03
0.00108576    	3.095662e-03
0.00108586    	3.096130e-03
0.00108595    	3.096599e-03
0.00108604    	3.097072e-03
0.00108614    	3.097541e-03
0.00108623    	3.098011e-03
0.00108633    	3.098481e-03
0.00108642    	3.098944e-03
0.00108652    	3.099398e-03
0.00108661    	3.099842e-03
0.00108671    	3.100273e-03
0.0010868     	3.100693e-03
0.00108689    	3.101102e-03
0.00108699    	3.101497e-03
0.00108708    	3.101883e-03
0.00108718    	3.102264e-03
0.00108727    	3.102639e-03
0.00108737    	3.103009e-03
0.00108746    	3.103371e-03
0.00108755    	3.103722e-03
0.00108765    	3.104063e-03
0.00108774    	3.104395e-03
0.00108784    	3.104718e-03
0.00108793    	3.105035e-03
0.00108803    	3.105351e-03
0.00108812    	3.105667e-03
