# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
2.01423e-05   	3.059446e-03
2.02561e-05   	3.059574e-03
2.03699e-05   	3.059696e-03
2.04838e-05   	3.059810e-03
2.05977e-05   	3.059913e-03
2.07117e-05   	3.060006e-03
2.08257e-05   	3.060093e-03
2.09396e-05   	3.060173e-03
2.10534e-05   	3.060246e-03
2.11673e-05   	3.060311e-03
2.12811e-05   	3.060369e-03
2.1395e-05    	3.060417e-03
2.15089e-05   	3.060456e-03
2.16229e-05   	3.060485e-03
2.17369e-05   	3.060505e-03
2.18509e-05   	3.060515e-03
2.19649e-05   	3.060520e-03
2.20788e-05   	3.060519e-03
2.21927e-05   	3.060513e-03
2.23066e-05   	3.060501e-03
2.24205e-05   	3.060483e-03
2.25345e-05   	3.060459e-03
2.26485e-05   	3.060423e-03
2.27626e-05   	3.060377e-03
2.28767e-05   	3.060322e-03
2.29908e-05   	3.060260e-03
2.31048e-05   	3.060193e-03
2.32187e-05   	3.060121e-03
2.33327e-05   	3.060047e-03
2.34467e-05   	3.059972e-03
2.35607e-05   	3.059896e-03
2.36748e-05   	3.059818e-03
2.37889e-05   	3.059738e-03
2.39032e-05   	3.059655e-03
2.40173e-05   	3.059571e-03
2.41315e-05   	3.059489e-03
2.42456e-05   	3.059409e-03
2.43596e-05   	3.059335e-03
2.44737e-05   	3.059266e-03
2.45878e-05   	3.059202e-03
2.4702e-05    	3.059144e-03
2.48162e-05   	3.059091e-03
2.49305e-05   	3.059042e-03
2.50448e-05   	3.058996e-03
2.5159e-05    	3.058952e-03
2.52732e-05   	3.058912e-03
2.53874e-05   	3.058880e-03
2.55016e-05   	3.058855e-03
2.56158e-05   	3.058841e-03
2.573e-05     	3.058836e-03
2.58443e-05   	3.058836e-03
2.59586e-05   	3.058841e-03
2.60729e-05   	3.058853e-03
2.61872e-05   	3.058873e-03
2.63015e-05   	3.058900e-03
2.64158e-05   	3.058935e-03
2.65301e-05   	3.058976e-03
2.66444e-05   	3.059034e-03
2.67587e-05   	3.059112e-03
2.6873e-05    	3.059206e-03
2.69873e-05   	3.059314e-03
2.71015e-05   	3.059432e-03
2.72157e-05   	3.059560e-03
2.733e-05     	3.059699e-03
2.74442e-05   	3.059850e-03
