0 	-0.54379 	0.49187 	115.421
0.00808081 	-0.677166 	0.539351 	115.596
0.0161616 	-0.589112 	0.45047 	115.582
0.0242424 	-0.646733 	0.570875 	115.726
0.0323232 	-0.609033 	0.420463 	116.871
0.040404 	-0.666021 	0.60301 	117.858
0.0484848 	-0.647673 	0.463105 	118.903
0.0565657 	-0.721359 	0.606313 	119.672
0.0646465 	-0.660114 	0.48041 	120.608
0.0727273 	-0.768448 	0.586905 	121.234
0.0808081 	-0.821085 	0.49184 	122.156
0.0888889 	-0.708597 	0.666642 	123.111
0.0969697 	-0.90773 	0.639254 	124.28
0.105051 	-0.766855 	0.704243 	124.728
0.113131 	-0.912397 	0.795016 	125.747
0.121212 	-0.959053 	0.680501 	126.825
0.129293 	-0.964791 	0.734783 	128.041
0.137374 	-0.916271 	0.608674 	128.944
0.145455 	-0.790624 	0.7236 	130.027
0.153535 	-0.73506 	0.598622 	130.892
0.161616 	-0.763196 	0.483618 	132.028
0.169697 	-0.759105 	0.517742 	133.195
0.177778 	-0.70133 	0.461905 	134.717
0.185859 	-0.54921 	0.450358 	136.388
0.193939 	-0.623068 	0.452933 	137.672
0.20202 	-0.615621 	0.248427 	138.551
0.210101 	-0.612833 	0.293458 	139.79
0.218182 	-0.600512 	0.107307 	140.667
0.226263 	-0.69421 	0.087115 	141.518
0.234343 	-0.746056 	0.127337 	142.332
0.242424 	-0.789907 	0.115443 	143.281
0.250505 	-0.734221 	0.297073 	144.528
0.258586 	-0.689494 	0.312482 	145.412
0.266667 	-0.583113 	0.315247 	146.434
0.274747 	-0.532319 	0.281195 	147.308
0.282828 	-0.613397 	0.202083 	148.235
0.290909 	-0.653433 	0.337039 	149.098
0.29899 	-0.683007 	0.375639 	150.057
0.307071 	-0.700109 	0.465267 	151.416
0.315152 	-0.771815 	0.208291 	153.138
0.323232 	-0.509563 	0.203578 	154.368
0.331313 	-0.475994 	0.177025 	155.319
0.339394 	-0.554469 	0.0890468 	155.854
0.347475 	-0.405391 	0.167799 	156.123
0.355556 	-0.348931 	0.233451 	156.508
0.363636 	-0.336739 	0.32205 	157.045
0.371717 	-0.255557 	0.266105 	157.263
0.379798 	-0.164434 	0.338492 	158.251
0.387879 	-0.199962 	0.512711 	159.714
0.39596 	-0.311656 	0.610243 	161.111
0.40404 	-0.202862 	0.656158 	162.376
0.412121 	-0.312775 	0.632535 	163.764
0.420202 	-0.456038 	0.683565 	165.271
0.428283 	-0.453569 	0.705756 	166.53
0.436364 	-0.509828 	0.784792 	167.513
0.444444 	-0.516926 	0.71256 	168.659
0.452525 	-0.363939 	0.704442 	169.743
0.460606 	-0.264241 	0.836757 	170.936
0.468687 	-0.288042 	0.732624 	172.696
0.476768 	-0.387467 	0.68799 	173.786
0.484848 	-0.534773 	0.54523 	174.776
0.492929 	-0.504805 	0.675552 	175.626
0.50101 	-0.34858 	0.609396 	176.352
0.509091 	-0.284581 	0.518352 	177.001
0.517172 	-0.206342 	0.485275 	178.036
0.525253 	-0.0673975 	0.444574 	178.699
0.533333 	-0.0596597 	0.424559 	179.336
0.541414 	0.0629361 	0.285673 	180.646
0.549495 	-0.0433253 	0.192446 	181.69
0.557576 	0.0164448 	0.0959064 	182.437
0.565657 	-0.135024 	-0.219905 	183.623
0.573737 	-0.139123 	-0.228342 	184.651
0.581818 	-0.129018 	-0.1894 	185.599
0.589899 	-0.0840965 	-0.150059 	186.646
0.59798 	-0.109296 	-0.258134 	187.15
0.606061 	-0.21721 	-0.341626 	188.211
0.614141 	-0.111129 	-0.269482 	189.14
0.622222 	-0.248948 	-0.521041 	190.132
0.630303 	-0.241071 	-0.669007 	191.157
0.638384 	-0.362846 	-0.822102 	192.242
0.646465 	-0.399617 	-0.883307 	193.136
0.654545 	-0.362833 	-1.05243 	194.206
0.662626 	-0.201358 	-1.02896 	195.224
0.670707 	-0.0863167 	-0.835828 	196.199
0.678788 	-0.145899 	-0.802577 	197.471
0.686869 	0.00397736 	-0.594818 	198.417
0.694949 	0.0645155 	-0.613174 	199.244
0.70303 	0.0947624 	-0.621273 	199.746
0.711111 	0.215649 	-0.581772 	200.525
0.719192 	0.184502 	-0.520718 	201.274
0.727273 	0.191741 	-0.255338 	202.726
0.735354 	0.0868059 	-0.00726903 	203.987
0.743434 	-0.0178721 	0.208906 	205.131
0.751515 	-0.0379347 	0.308533 	207.055
0.759596 	-0.174455 	0.244379 	208.735
0.767677 	-0.00553916 	0.196575 	210.268
0.775758 	0.126587 	0.16115 	211.24
0.783838 	-0.0268733 	0.0964469 	212.326
0.791919 	-0.150912 	0.294702 	212.538
