0 	578.7
0.00808081 	578.612
0.0161616 	578.518
0.0242424 	578.424
0.0323232 	578.21
0.040404 	578.019
0.0484848 	577.833
0.0565657 	577.706
0.0646465 	577.671
0.0727273 	577.956
0.0808081 	578.479
0.0888889 	579.389
0.0969697 	580.297
0.105051 	582.176
0.113131 	583.395
0.121212 	584.761
0.129293 	586.526
0.137374 	588.442
0.145455 	589.282
0.153535 	591.17
0.161616 	592.767
0.169697 	595.008
0.177778 	597.514
0.185859 	599.25
0.193939 	600.662
0.20202 	603.325
0.210101 	606.299
0.218182 	609.35
0.226263 	612.175
0.234343 	615.512
0.242424 	618.719
0.250505 	620.328
0.258586 	622.697
0.266667 	625.436
0.274747 	628.571
0.282828 	631.964
0.290909 	634.065
0.29899 	637.47
0.307071 	639.887
0.315152 	640.891
0.323232 	642.93
0.331313 	645.784
0.339394 	650.143
0.347475 	655.517
0.355556 	660.145
0.363636 	664.977
0.371717 	670.647
0.379798 	674.465
0.387879 	677.87
0.39596 	679.486
0.40404 	679.989
0.412121 	682.441
0.420202 	685.164
0.428283 	687.359
0.436364 	692.715
0.444444 	695.021
0.452525 	697.639
0.460606 	700.935
0.468687 	699.813
0.476768 	701.129
0.484848 	704.187
0.492929 	709.176
0.50101 	712.207
0.509091 	716.325
0.517172 	720.091
0.525253 	724.885
0.533333 	729.955
0.541414 	734.055
0.549495 	737.298
0.557576 	740.05
0.565657 	742.638
0.573737 	747.001
0.581818 	750.503
0.589899 	753.412
0.59798 	758.026
0.606061 	761.525
0.614141 	765.163
0.622222 	769.099
0.630303 	771.444
0.638384 	772.324
0.646465 	774.744
0.654545 	778.507
0.662626 	780.987
0.670707 	783.805
0.678788 	786.584
0.686869 	791.837
0.694949 	794.814
0.70303 	800.072
0.711111 	805.476
0.719192 	810.72
0.727273 	813.126
0.735354 	816.109
0.743434 	819.995
0.751515 	821.991
0.759596 	824.954
0.767677 	829.479
0.775758 	833.555
0.783838 	837.331
0.791919 	841.454
