# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
2.69905e-05   	3.131870e-03
2.70766e-05   	3.131838e-03
2.71626e-05   	3.131805e-03
2.72485e-05   	3.131771e-03
2.73345e-05   	3.131740e-03
2.74205e-05   	3.131709e-03
2.75065e-05   	3.131681e-03
2.75925e-05   	3.131653e-03
2.76783e-05   	3.131627e-03
2.77642e-05   	3.131601e-03
2.785e-05     	3.131573e-03
2.79358e-05   	3.131546e-03
2.80216e-05   	3.131520e-03
2.81074e-05   	3.131496e-03
2.81932e-05   	3.131474e-03
2.8279e-05    	3.131452e-03
2.83647e-05   	3.131432e-03
2.84504e-05   	3.131414e-03
2.85361e-05   	3.131398e-03
2.86217e-05   	3.131386e-03
2.87074e-05   	3.131377e-03
2.8793e-05    	3.131370e-03
2.88786e-05   	3.131365e-03
2.89643e-05   	3.131364e-03
2.90499e-05   	3.131369e-03
2.91355e-05   	3.131380e-03
2.9221e-05    	3.131395e-03
2.93065e-05   	3.131414e-03
2.9392e-05    	3.131438e-03
2.94775e-05   	3.131464e-03
2.9563e-05    	3.131492e-03
2.96485e-05   	3.131522e-03
2.97341e-05   	3.131552e-03
2.98195e-05   	3.131585e-03
2.9905e-05    	3.131619e-03
2.99904e-05   	3.131657e-03
3.00758e-05   	3.131696e-03
3.01611e-05   	3.131738e-03
3.02465e-05   	3.131786e-03
3.0332e-05    	3.131836e-03
3.04174e-05   	3.131888e-03
3.05028e-05   	3.131938e-03
3.05881e-05   	3.131989e-03
3.06735e-05   	3.132041e-03
3.07588e-05   	3.132095e-03
3.08441e-05   	3.132149e-03
3.09294e-05   	3.132204e-03
3.10147e-05   	3.132260e-03
3.11e-05      	3.132315e-03
3.11853e-05   	3.132370e-03
3.12706e-05   	3.132426e-03
3.13558e-05   	3.132482e-03
3.1441e-05    	3.132538e-03
3.15263e-05   	3.132593e-03
3.16115e-05   	3.132648e-03
3.16968e-05   	3.132709e-03
3.1782e-05    	3.132776e-03
3.18672e-05   	3.132847e-03
3.19523e-05   	3.132918e-03
3.20374e-05   	3.132990e-03
3.21226e-05   	3.133064e-03
3.22077e-05   	3.133138e-03
3.22929e-05   	3.133216e-03
3.2378e-05    	3.133298e-03
3.24632e-05   	3.133383e-03
3.25483e-05   	3.133468e-03
3.26333e-05   	3.133553e-03
3.27184e-05   	3.133638e-03
3.28034e-05   	3.133721e-03
3.28885e-05   	3.133804e-03
3.29735e-05   	3.133887e-03
3.30586e-05   	3.133974e-03
3.31437e-05   	3.134063e-03
3.32287e-05   	3.134154e-03
3.33137e-05   	3.134244e-03
3.33987e-05   	3.134334e-03
3.34837e-05   	3.134425e-03
3.35686e-05   	3.134515e-03
3.36536e-05   	3.134605e-03
3.37386e-05   	3.134694e-03
3.38236e-05   	3.134782e-03
3.39086e-05   	3.134870e-03
3.39936e-05   	3.134958e-03
3.40785e-05   	3.135047e-03
3.41634e-05   	3.135137e-03
3.42483e-05   	3.135228e-03
3.43332e-05   	3.135320e-03
3.44181e-05   	3.135416e-03
3.45031e-05   	3.135517e-03
3.4588e-05    	3.135620e-03
3.4673e-05    	3.135725e-03
3.47579e-05   	3.135831e-03
3.48427e-05   	3.135937e-03
3.49276e-05   	3.136045e-03
3.50124e-05   	3.136154e-03
3.50973e-05   	3.136265e-03
3.51822e-05   	3.136380e-03
3.52671e-05   	3.136496e-03
3.5352e-05    	3.136616e-03
3.54369e-05   	3.136738e-03
3.55217e-05   	3.136863e-03
3.56065e-05   	3.136992e-03
3.56914e-05   	3.137124e-03
3.57762e-05   	3.137260e-03
3.5861e-05    	3.137398e-03
3.59459e-05   	3.137539e-03
3.60308e-05   	3.137682e-03
3.61157e-05   	3.137831e-03
3.62005e-05   	3.137983e-03
3.62853e-05   	3.138138e-03
3.63701e-05   	3.138294e-03
3.64549e-05   	3.138454e-03
3.65397e-05   	3.138616e-03
3.66245e-05   	3.138779e-03
3.67094e-05   	3.138938e-03
3.67943e-05   	3.139094e-03
3.68791e-05   	3.139250e-03
3.69639e-05   	3.139405e-03
3.70487e-05   	3.139557e-03
3.71335e-05   	3.139708e-03
3.72183e-05   	3.139858e-03
3.73031e-05   	3.140009e-03
3.7388e-05    	3.140159e-03
3.74728e-05   	3.140307e-03
3.75577e-05   	3.140450e-03
3.76425e-05   	3.140588e-03
3.77273e-05   	3.140720e-03
