# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
6.3036e-06    	5.787000e+02	(3.397310e-01 -5.779228e-01 9.999760e+01)
6.4015e-06    	5.787000e+02	(3.365870e-01 -5.741465e-01 9.999763e+01)
6.49939e-06   	5.787000e+02	(3.333904e-01 -5.703916e-01 9.999766e+01)
6.59729e-06   	5.787000e+02	(3.301398e-01 -5.666583e-01 9.999768e+01)
6.69517e-06   	5.787000e+02	(3.268344e-01 -5.629476e-01 9.999771e+01)
6.79305e-06   	5.787000e+02	(3.234723e-01 -5.592591e-01 9.999774e+01)
6.89092e-06   	5.787000e+02	(3.200520e-01 -5.555932e-01 9.999776e+01)
6.98878e-06   	5.787000e+02	(3.165732e-01 -5.519508e-01 9.999779e+01)
7.08664e-06   	5.787000e+02	(3.130340e-01 -5.483318e-01 9.999781e+01)
7.1845e-06    	5.787000e+02	(3.094335e-01 -5.447367e-01 9.999783e+01)
7.28236e-06   	5.787000e+02	(3.057707e-01 -5.411662e-01 9.999786e+01)
7.3802e-06    	5.787000e+02	(3.020458e-01 -5.376215e-01 9.999788e+01)
7.47804e-06   	5.787000e+02	(2.982571e-01 -5.341028e-01 9.999791e+01)
7.57586e-06   	5.787000e+02	(2.944051e-01 -5.306117e-01 9.999793e+01)
7.67368e-06   	5.787000e+02	(2.904885e-01 -5.271484e-01 9.999795e+01)
7.7715e-06    	5.787000e+02	(2.865070e-01 -5.237139e-01 9.999797e+01)
7.86932e-06   	5.787000e+02	(2.824604e-01 -5.203092e-01 9.999799e+01)
7.96712e-06   	5.787000e+02	(2.783494e-01 -5.169360e-01 9.999801e+01)
8.06492e-06   	5.787000e+02	(2.741734e-01 -5.135946e-01 9.999803e+01)
8.16272e-06   	5.787000e+02	(2.699327e-01 -5.102863e-01 9.999805e+01)
8.2605e-06    	5.787000e+02	(2.656283e-01 -5.070126e-01 9.999807e+01)
8.35828e-06   	5.787000e+02	(2.612600e-01 -5.037740e-01 9.999809e+01)
8.45606e-06   	5.787000e+02	(2.568283e-01 -5.005714e-01 9.999811e+01)
8.55384e-06   	5.787000e+02	(2.523339e-01 -4.974059e-01 9.999813e+01)
8.6516e-06    	5.787000e+02	(2.477786e-01 -4.942790e-01 9.999815e+01)
8.74936e-06   	5.787000e+02	(2.431625e-01 -4.911910e-01 9.999816e+01)
8.84712e-06   	5.787000e+02	(2.384866e-01 -4.881427e-01 9.999818e+01)
8.94488e-06   	5.787000e+02	(2.337521e-01 -4.851349e-01 9.999819e+01)
9.04265e-06   	5.787000e+02	(2.289603e-01 -4.821683e-01 9.999821e+01)
9.14039e-06   	5.787000e+02	(2.241137e-01 -4.792443e-01 9.999822e+01)
9.23813e-06   	5.787000e+02	(2.192126e-01 -4.763628e-01 9.999824e+01)
