0 	578.7
0.00808081 	578.65
0.0161616 	578.612
0.0242424 	578.569
0.0323232 	578.396
0.040404 	578.232
0.0484848 	578.081
0.0565657 	577.961
0.0646465 	577.901
0.0727273 	578.02
0.0808081 	578.404
0.0888889 	579.161
0.0969697 	580.441
0.105051 	581.734
0.113131 	583.084
0.121212 	584.787
0.129293 	586.394
0.137374 	585.651
0.145455 	587.667
0.153535 	588.005
0.161616 	588.997
0.169697 	591.337
0.177778 	592.696
0.185859 	595.028
0.193939 	594.184
0.20202 	596.383
0.210101 	599.677
0.218182 	602.889
0.226263 	605.078
0.234343 	606.77
0.242424 	607.96
0.250505 	611.536
0.258586 	613.359
0.266667 	615.429
0.274747 	615.291
0.282828 	620.81
0.290909 	627.357
0.29899 	630.58
0.307071 	629.471
0.315152 	631.308
0.323232 	634.984
0.331313 	639.613
0.339394 	646.836
0.347475 	651.367
0.355556 	654.135
0.363636 	660.637
0.371717 	664.818
0.379798 	670.421
0.387879 	673.231
0.39596 	671.842
0.40404 	671.012
0.412121 	673.877
0.420202 	676.993
0.428283 	681.975
0.436364 	683.123
0.444444 	682.124
0.452525 	683.014
0.460606 	689.053
0.468687 	697.17
0.476768 	705.313
0.484848 	715.49
0.492929 	719.922
0.50101 	723.922
0.509091 	727.955
0.517172 	731.307
0.525253 	738.174
0.533333 	740.789
0.541414 	743.325
0.549495 	743.473
0.557576 	746.003
0.565657 	747.74
0.573737 	751.452
0.581818 	755.241
0.589899 	755.595
0.59798 	758.883
0.606061 	761.687
0.614141 	764.595
0.622222 	769.993
0.630303 	775.906
0.638384 	779.684
0.646465 	782.486
0.654545 	784.487
0.662626 	787.128
0.670707 	791.807
0.678788 	796.885
0.686869 	800.376
0.694949 	805.029
0.70303 	812.449
0.711111 	816.533
0.719192 	817.327
0.727273 	819.978
0.735354 	823.443
0.743434 	826.191
0.751515 	827.669
0.759596 	832.078
0.767677 	836.091
0.775758 	838.205
0.783838 	839.872
0.791919 	842.584
