0 	1.05606e-15 	1.52823e-14 	-2.60323e-13
4.28283e-05 	0.0238427 	-0.555588 	21.8592
8.56566e-05 	0.150946 	-1.04944 	41.7663
0.000128485 	0.290465 	-1.37043 	58.8198
0.000171313 	0.386905 	-1.45068 	72.5736
0.000214141 	0.43472 	-1.31772 	82.8062
0.00025697 	0.437572 	-1.11602 	90.3245
0.000299798 	0.40917 	-0.940238 	96.0654
0.000342626 	0.363112 	-0.779841 	100.641
0.000385455 	0.301497 	-0.618796 	103.927
0.000428283 	0.245227 	-0.446158 	106.36
0.000471111 	0.191779 	-0.26627 	108.263
0.000513939 	0.154664 	-0.107944 	109.597
0.000556768 	0.125597 	0.0400358 	110.648
0.000599596 	0.115949 	0.146383 	111.536
0.000642424 	0.139862 	0.184576 	112.149
0.000685253 	0.163836 	0.22294 	112.762
0.000728081 	0.191517 	0.196717 	113.142
0.000770909 	0.221066 	0.137959 	113.405
0.000813737 	0.250614 	0.0792001 	113.668
0.000856566 	0.280163 	0.0204414 	113.93
0.000899394 	0.309711 	-0.0383172 	114.193
0.000942222 	0.338866 	-0.0977718 	114.455
0.000985051 	0.353839 	-0.168932 	114.708
0.00102788 	0.357987 	-0.248809 	114.953
0.00107071 	0.362134 	-0.328685 	115.198
0.00111354 	0.366281 	-0.408562 	115.443
0.00115636 	0.370429 	-0.488439 	115.688
0.00119919 	0.374581 	-0.568349 	115.933
0.00124202 	0.374753 	-0.639256 	116.183
0.00128485 	0.342464 	-0.635793 	116.471
0.00132768 	0.310174 	-0.632331 	116.759
0.00137051 	0.277885 	-0.628869 	117.047
0.00141333 	0.245596 	-0.625407 	117.335
0.00145616 	0.213307 	-0.621945 	117.623
0.00149899 	0.181194 	-0.618416 	117.912
0.00154182 	0.138094 	-0.578071 	118.181
0.00158465 	0.0775786 	-0.480391 	118.42
0.00162747 	0.0170627 	-0.38271 	118.659
0.0016703 	-0.0434531 	-0.285029 	118.898
0.00171313 	-0.103969 	-0.187348 	119.136
0.00175596 	-0.164485 	-0.0896673 	119.375
0.00179879 	-0.2249 	0.00796664 	119.614
0.00184162 	-0.296957 	0.105397 	119.715
0.00188444 	-0.381153 	0.202645 	119.674
0.00192727 	-0.465348 	0.299894 	119.633
0.0019701 	-0.549543 	0.397142 	119.592
0.00201293 	-0.633738 	0.49439 	119.551
0.00205576 	-0.717933 	0.591638 	119.511
0.00209859 	-0.802006 	0.68871 	119.469
0.00214141 	-0.888484 	0.760906 	119.274
0.00218424 	-0.977434 	0.808321 	118.927
0.00222707 	-1.06638 	0.855736 	118.579
0.0022699 	-1.15533 	0.903151 	118.232
0.00231273 	-1.24428 	0.950566 	117.885
0.00235556 	-1.33323 	0.997981 	117.537
0.00239838 	-1.42234 	1.04472 	117.19
0.00244121 	-1.4978 	1.06188 	116.802
0.00248404 	-1.56003 	1.05085 	116.375
0.00252687 	-1.62226 	1.03983 	115.948
0.0025697 	-1.6845 	1.02881 	115.522
0.00261253 	-1.74673 	1.01778 	115.095
0.00265535 	-1.80897 	1.00676 	114.669
0.00269818 	-1.87131 	0.99452 	114.242
0.00274101 	-1.92093 	0.923884 	113.814
0.00278384 	-1.96237 	0.816083 	113.385
0.00282667 	-2.00381 	0.708283 	112.955
0.00286949 	-2.04524 	0.600482 	112.526
0.00291232 	-2.08668 	0.492682 	112.097
0.00295515 	-2.12812 	0.384882 	111.667
0.00299798 	-2.16907 	0.276472 	111.239
0.00304081 	-2.15317 	0.0888837 	110.69
0.00308364 	-2.13027 	-0.108462 	110.125
0.00312646 	-2.10737 	-0.305807 	109.56
0.00316929 	-2.08446 	-0.503153 	108.995
0.00321212 	-2.06156 	-0.700498 	108.431
0.00325495 	-2.03845 	-0.897366 	107.867
0.00329778 	-1.97042 	-1.08068 	107.269
0.00334061 	-1.84509 	-1.24723 	106.624
0.00338343 	-1.71975 	-1.41378 	105.98
0.00342626 	-1.59442 	-1.58033 	105.336
0.00346909 	-1.46909 	-1.74688 	104.692
0.00351192 	-1.34394 	-1.91291 	104.048
0.00355475 	-1.19386 	-2.02093 	103.398
0.00359758 	-0.993554 	-2.01578 	102.732
0.0036404 	-0.793368 	-2.01044 	102.067
0.00368323 	-0.645617 	-1.81364 	101.648
0.00372606 	-0.52803 	-1.50484 	101.375
0.00376889 	-0.412008 	-1.14035 	101.12
0.00381172 	-0.297025 	-0.666916 	100.897
0.00385455 	-0.199041 	-0.150345 	100.675
0.00389737 	-0.126623 	0.435211 	100.449
0.0039402 	-0.103919 	1.04475 	99.8728
0.00398303 	-0.107201 	1.61654 	98.5711
0.00402586 	-0.121768 	2.06476 	95.5536
0.00406869 	-0.0978451 	2.31455 	88.7842
0.00411152 	-0.0354896 	2.33938 	76.3345
0.00415434 	-0.00368421 	1.93088 	57.6667
0.00419717 	0.00755083 	1.03809 	31.6596
0.00424 	2.37772e-16 	1.06389e-14 	3.24036e-13
