0 	1198.72
4.28283e-05 	1142.08
8.56566e-05 	1088.03
0.000128485 	1039.96
0.000171313 	999.836
0.000214141 	968.846
0.00025697 	946.688
0.000299798 	931.308
0.000342626 	920.137
0.000385455 	913.048
0.000428283 	907.662
0.000471111 	903.332
0.000513939 	899.768
0.000556768 	896.581
0.000599596 	893.481
0.000642424 	890.536
0.000685253 	887.593
0.000728081 	885.344
0.000770909 	883.445
0.000813737 	881.543
0.000856566 	879.636
0.000899394 	877.729
0.000942222 	875.822
0.000985051 	873.832
0.00102788 	871.777
0.00107071 	869.72
0.00111354 	867.658
0.00115636 	865.595
0.00119919 	863.533
0.00124202 	861.469
0.00128485 	859.395
0.00132768 	857.321
0.00137051 	855.247
0.00141333 	853.172
0.00145616 	851.097
0.00149899 	849.022
0.00154182 	847.231
0.00158465 	845.885
0.00162747 	844.539
0.0016703 	843.196
0.00171313 	841.854
0.00175596 	840.512
0.00179879 	839.17
0.00184162 	838.306
0.00188444 	837.939
0.00192727 	837.571
0.0019701 	837.21
0.00201293 	836.849
0.00205576 	836.489
0.00209859 	836.128
0.00214141 	836.074
0.00218424 	836.326
0.00222707 	836.578
0.0022699 	836.833
0.00231273 	837.089
0.00235556 	837.344
0.00239838 	837.6
0.00244121 	838.227
0.00248404 	839.212
0.00252687 	840.197
0.0025697 	841.181
0.00261253 	842.165
0.00265535 	843.149
0.00269818 	844.133
0.00274101 	845.573
0.00278384 	847.306
0.00282667 	849.038
0.00286949 	850.767
0.00291232 	852.495
0.00295515 	854.224
0.00299798 	855.953
0.00304081 	857.886
0.00308364 	859.845
0.00312646 	861.802
0.00316929 	863.758
0.00321212 	865.714
0.00325495 	867.67
0.00329778 	869.743
0.00334061 	871.964
0.00338343 	874.187
0.00342626 	876.417
0.00346909 	878.647
0.00351192 	880.877
0.00355475 	883.866
0.00359758 	888.366
0.0036404 	892.879
0.00368323 	898.622
0.00372606 	905.091
0.00376889 	912.7
0.00381172 	922.6
0.00385455 	934.128
0.00389737 	948.292
0.0039402 	966.398
0.00398303 	988.174
0.00402586 	1015.45
0.00406869 	1049.87
0.00411152 	1091.91
0.00415434 	1141.11
0.00419717 	1196.67
0.00424 	1253.59
