# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
0.00195199    	3.069072e-03
0.00195209    	3.068732e-03
0.00195218    	3.068400e-03
0.00195227    	3.068077e-03
0.00195237    	3.067755e-03
0.00195246    	3.067430e-03
0.00195256    	3.067101e-03
0.00195265    	3.066767e-03
0.00195275    	3.066432e-03
0.00195284    	3.066097e-03
0.00195293    	3.065756e-03
0.00195303    	3.065407e-03
0.00195312    	3.065056e-03
0.00195322    	3.064706e-03
0.00195331    	3.064352e-03
0.0019534     	3.064002e-03
0.0019535     	3.063657e-03
0.00195359    	3.063314e-03
0.00195368    	3.062972e-03
0.00195378    	3.062628e-03
0.00195387    	3.062286e-03
0.00195397    	3.061947e-03
0.00195406    	3.061622e-03
0.00195415    	3.061314e-03
0.00195425    	3.061027e-03
0.00195434    	3.060758e-03
0.00195443    	3.060503e-03
0.00195453    	3.060255e-03
0.00195462    	3.060019e-03
0.00195471    	3.059799e-03
0.00195481    	3.059596e-03
0.0019549     	3.059409e-03
0.00195499    	3.059243e-03
0.00195509    	3.059099e-03
0.00195518    	3.058981e-03
0.00195527    	3.058891e-03
0.00195537    	3.058825e-03
0.00195546    	3.058781e-03
0.00195555    	3.058767e-03
0.00195565    	3.058786e-03
0.00195574    	3.058830e-03
0.00195583    	3.058892e-03
0.00195593    	3.058979e-03
0.00195602    	3.059097e-03
0.00195611    	3.059247e-03
0.00195621    	3.059422e-03
0.0019563     	3.059626e-03
0.00195639    	3.059855e-03
0.00195649    	3.060099e-03
0.00195658    	3.060363e-03
0.00195667    	3.060648e-03
0.00195677    	3.060952e-03
0.00195686    	3.061277e-03
0.00195695    	3.061617e-03
0.00195705    	3.061971e-03
0.00195714    	3.062338e-03
0.00195723    	3.062713e-03
0.00195733    	3.063102e-03
0.00195742    	3.063510e-03
0.00195751    	3.063937e-03
0.00195761    	3.064376e-03
0.0019577     	3.064831e-03
0.00195779    	3.065302e-03
0.00195789    	3.065786e-03
0.00195798    	3.066273e-03
0.00195807    	3.066762e-03
0.00195817    	3.067258e-03
0.00195826    	3.067756e-03
0.00195835    	3.068257e-03
0.00195845    	3.068761e-03
0.00195854    	3.069266e-03
0.00195864    	3.069776e-03
0.00195873    	3.070286e-03
0.00195882    	3.070800e-03
0.00195892    	3.071320e-03
0.00195901    	3.071840e-03
0.0019591     	3.072362e-03
0.0019592     	3.072891e-03
0.00195929    	3.073423e-03
0.00195939    	3.073946e-03
0.00195948    	3.074458e-03
0.00195957    	3.074954e-03
0.00195967    	3.075442e-03
0.00195976    	3.075931e-03
0.00195986    	3.076418e-03
0.00195995    	3.076899e-03
0.00196005    	3.077364e-03
0.00196014    	3.077805e-03
0.00196023    	3.078230e-03
0.00196033    	3.078647e-03
0.00196042    	3.079051e-03
0.00196052    	3.079433e-03
0.00196061    	3.079787e-03
0.00196071    	3.080114e-03
0.0019608     	3.080413e-03
0.0019609     	3.080688e-03
0.00196099    	3.080938e-03
0.00196109    	3.081163e-03
0.00196118    	3.081362e-03
0.00196128    	3.081534e-03
0.00196137    	3.081679e-03
0.00196147    	3.081806e-03
0.00196156    	3.081923e-03
0.00196166    	3.082034e-03
0.00196175    	3.082135e-03
0.00196185    	3.082224e-03
0.00196194    	3.082306e-03
0.00196204    	3.082381e-03
0.00196213    	3.082449e-03
0.00196223    	3.082511e-03
0.00196232    	3.082565e-03
0.00196242    	3.082608e-03
0.00196251    	3.082642e-03
0.00196261    	3.082673e-03
0.00196271    	3.082708e-03
0.0019628     	3.082746e-03
0.0019629     	3.082784e-03
0.00196299    	3.082824e-03
0.00196309    	3.082867e-03
0.00196318    	3.082916e-03
0.00196328    	3.082964e-03
0.00196338    	3.083016e-03
0.00196347    	3.083074e-03
0.00196357    	3.083140e-03
0.00196367    	3.083209e-03
0.00196376    	3.083285e-03
0.00196386    	3.083370e-03
0.00196395    	3.083467e-03
0.00196405    	3.083574e-03
0.00196415    	3.083689e-03
0.00196424    	3.083811e-03
