# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
3.06258e-06   	9.053834e+02	(3.080863e-01 -3.300830e-01 1.736522e+02)
3.14959e-06   	9.053769e+02	(3.101097e-01 -3.353897e-01 1.736520e+02)
3.23664e-06   	9.053698e+02	(3.122205e-01 -3.407992e-01 1.736516e+02)
3.32371e-06   	9.053624e+02	(3.144181e-01 -3.463083e-01 1.736511e+02)
3.41079e-06   	9.053546e+02	(3.167012e-01 -3.519112e-01 1.736506e+02)
3.49786e-06   	9.053463e+02	(3.190697e-01 -3.576028e-01 1.736501e+02)
3.58494e-06   	9.053376e+02	(3.215240e-01 -3.633778e-01 1.736495e+02)
3.67203e-06   	9.053285e+02	(3.240651e-01 -3.692312e-01 1.736491e+02)
3.75913e-06   	9.053190e+02	(3.266940e-01 -3.751562e-01 1.736486e+02)
3.84627e-06   	9.053090e+02	(3.294120e-01 -3.811467e-01 1.736483e+02)
3.93344e-06   	9.052986e+02	(3.322203e-01 -3.871952e-01 1.736481e+02)
4.0206e-06    	9.052878e+02	(3.351184e-01 -3.932917e-01 1.736479e+02)
4.10777e-06   	9.052766e+02	(3.381066e-01 -3.994279e-01 1.736477e+02)
4.19494e-06   	9.052649e+02	(3.411850e-01 -4.055955e-01 1.736475e+02)
4.28212e-06   	9.052529e+02	(3.443541e-01 -4.117875e-01 1.736473e+02)
4.36933e-06   	9.052405e+02	(3.476140e-01 -4.179962e-01 1.736471e+02)
4.45657e-06   	9.052278e+02	(3.509640e-01 -4.242129e-01 1.736469e+02)
4.54382e-06   	9.052149e+02	(3.544017e-01 -4.304263e-01 1.736466e+02)
4.63106e-06   	9.052017e+02	(3.579257e-01 -4.366276e-01 1.736462e+02)
4.71831e-06   	9.051883e+02	(3.615341e-01 -4.428076e-01 1.736457e+02)
4.80556e-06   	9.051748e+02	(3.652256e-01 -4.489586e-01 1.736453e+02)
4.89284e-06   	9.051612e+02	(3.689979e-01 -4.550717e-01 1.736448e+02)
4.98014e-06   	9.051475e+02	(3.728493e-01 -4.611395e-01 1.736443e+02)
5.06746e-06   	9.051338e+02	(3.767761e-01 -4.671529e-01 1.736438e+02)
5.15478e-06   	9.051201e+02	(3.807744e-01 -4.731030e-01 1.736433e+02)
5.24211e-06   	9.051064e+02	(3.848406e-01 -4.789828e-01 1.736428e+02)
5.32944e-06   	9.050927e+02	(3.889716e-01 -4.847867e-01 1.736423e+02)
5.41681e-06   	9.050791e+02	(3.931640e-01 -4.905095e-01 1.736418e+02)
5.50419e-06   	9.050655e+02	(3.974126e-01 -4.961446e-01 1.736414e+02)
5.59159e-06   	9.050520e+02	(4.017128e-01 -5.016868e-01 1.736410e+02)
5.67897e-06   	9.050386e+02	(4.060579e-01 -5.071295e-01 1.736406e+02)
5.76634e-06   	9.050252e+02	(4.104427e-01 -5.124686e-01 1.736401e+02)
5.85369e-06   	9.050119e+02	(4.148620e-01 -5.177003e-01 1.736397e+02)
5.94104e-06   	9.049986e+02	(4.193112e-01 -5.228223e-01 1.736393e+02)
6.02838e-06   	9.049854e+02	(4.237838e-01 -5.278306e-01 1.736388e+02)
6.11571e-06   	9.049722e+02	(4.282751e-01 -5.327234e-01 1.736383e+02)
6.20305e-06   	9.049590e+02	(4.327795e-01 -5.374984e-01 1.736379e+02)
6.29035e-06   	9.049458e+02	(4.372899e-01 -5.421520e-01 1.736374e+02)
6.37766e-06   	9.049326e+02	(4.418025e-01 -5.466841e-01 1.736369e+02)
6.46495e-06   	9.049194e+02	(4.463109e-01 -5.510924e-01 1.736365e+02)
6.55224e-06   	9.049061e+02	(4.508107e-01 -5.553767e-01 1.736360e+02)
6.63951e-06   	9.048927e+02	(4.552956e-01 -5.595350e-01 1.736356e+02)
6.7268e-06    	9.048792e+02	(4.597619e-01 -5.635678e-01 1.736352e+02)
6.81407e-06   	9.048655e+02	(4.642028e-01 -5.674730e-01 1.736348e+02)
6.90133e-06   	9.048516e+02	(4.686133e-01 -5.712498e-01 1.736344e+02)
6.98858e-06   	9.048375e+02	(4.729885e-01 -5.748978e-01 1.736340e+02)
7.0758e-06    	9.048231e+02	(4.773238e-01 -5.784165e-01 1.736336e+02)
7.16303e-06   	9.048085e+02	(4.816156e-01 -5.818061e-01 1.736333e+02)
7.25026e-06   	9.047935e+02	(4.858596e-01 -5.850663e-01 1.736330e+02)
7.33749e-06   	9.047783e+02	(4.900521e-01 -5.881966e-01 1.736326e+02)
7.4247e-06    	9.047627e+02	(4.941885e-01 -5.911962e-01 1.736323e+02)
7.5119e-06    	9.047467e+02	(4.982654e-01 -5.940651e-01 1.736320e+02)
7.59909e-06   	9.047304e+02	(5.022803e-01 -5.968036e-01 1.736317e+02)
7.68629e-06   	9.047136e+02	(5.062301e-01 -5.994116e-01 1.736314e+02)
7.77347e-06   	9.046965e+02	(5.101112e-01 -6.018889e-01 1.736311e+02)
7.86067e-06   	9.046790e+02	(5.139223e-01 -6.042365e-01 1.736308e+02)
7.94785e-06   	9.046611e+02	(5.176596e-01 -6.064537e-01 1.736305e+02)
8.03502e-06   	9.046428e+02	(5.213208e-01 -6.085411e-01 1.736303e+02)
8.12218e-06   	9.046241e+02	(5.249046e-01 -6.104995e-01 1.736300e+02)
8.20933e-06   	9.046050e+02	(5.284085e-01 -6.123292e-01 1.736297e+02)
8.29648e-06   	9.045855e+02	(5.318316e-01 -6.140312e-01 1.736295e+02)
8.38363e-06   	9.045656e+02	(5.351724e-01 -6.156063e-01 1.736292e+02)
8.47078e-06   	9.045453e+02	(5.384298e-01 -6.170555e-01 1.736290e+02)
8.55793e-06   	9.045246e+02	(5.416025e-01 -6.183799e-01 1.736287e+02)
8.64507e-06   	9.045035e+02	(5.446891e-01 -6.195808e-01 1.736285e+02)
8.73219e-06   	9.044821e+02	(5.476890e-01 -6.206598e-01 1.736282e+02)
8.81931e-06   	9.044602e+02	(5.506022e-01 -6.216184e-01 1.736279e+02)
8.90643e-06   	9.044380e+02	(5.534283e-01 -6.224584e-01 1.736277e+02)
8.99355e-06   	9.044155e+02	(5.561671e-01 -6.231814e-01 1.736274e+02)
9.08068e-06   	9.043925e+02	(5.588188e-01 -6.237893e-01 1.736272e+02)
9.1678e-06    	9.043693e+02	(5.613825e-01 -6.242838e-01 1.736269e+02)
9.25491e-06   	9.043457e+02	(5.638583e-01 -6.246669e-01 1.736266e+02)
9.34201e-06   	9.043218e+02	(5.662468e-01 -6.249409e-01 1.736264e+02)
9.42912e-06   	9.042977e+02	(5.685482e-01 -6.251080e-01 1.736261e+02)
9.51622e-06   	9.042733e+02	(5.707628e-01 -6.251702e-01 1.736258e+02)
9.60332e-06   	9.042487e+02	(5.728911e-01 -6.251300e-01 1.736255e+02)
9.69043e-06   	9.042239e+02	(5.749335e-01 -6.249896e-01 1.736252e+02)
9.77753e-06   	9.041989e+02	(5.768905e-01 -6.247512e-01 1.736249e+02)
9.86462e-06   	9.041737e+02	(5.787624e-01 -6.244173e-01 1.736246e+02)
9.95171e-06   	9.041484e+02	(5.805501e-01 -6.239898e-01 1.736243e+02)
1.00388e-05   	9.041231e+02	(5.822542e-01 -6.234711e-01 1.736239e+02)
1.01259e-05   	9.040976e+02	(5.838754e-01 -6.228631e-01 1.736236e+02)
1.0213e-05    	9.040720e+02	(5.854146e-01 -6.221677e-01 1.736232e+02)
1.03001e-05   	9.040465e+02	(5.868721e-01 -6.213872e-01 1.736229e+02)
1.03872e-05   	9.040209e+02	(5.882487e-01 -6.205235e-01 1.736225e+02)
1.04742e-05   	9.039953e+02	(5.895455e-01 -6.195783e-01 1.736221e+02)
1.05613e-05   	9.039698e+02	(5.907634e-01 -6.185532e-01 1.736217e+02)
1.06484e-05   	9.039444e+02	(5.919032e-01 -6.174499e-01 1.736213e+02)
1.07355e-05   	9.039190e+02	(5.929660e-01 -6.162699e-01 1.736209e+02)
1.08226e-05   	9.038937e+02	(5.939525e-01 -6.150147e-01 1.736205e+02)
1.09096e-05   	9.038685e+02	(5.948634e-01 -6.136860e-01 1.736200e+02)
1.09967e-05   	9.038434e+02	(5.956999e-01 -6.122851e-01 1.736196e+02)
1.10838e-05   	9.038185e+02	(5.964627e-01 -6.108131e-01 1.736191e+02)
1.11708e-05   	9.037937e+02	(5.971530e-01 -6.092715e-01 1.736187e+02)
1.12579e-05   	9.037691e+02	(5.977715e-01 -6.076609e-01 1.736182e+02)
1.1345e-05    	9.037447e+02	(5.983192e-01 -6.059828e-01 1.736177e+02)
1.14321e-05   	9.037205e+02	(5.987969e-01 -6.042381e-01 1.736172e+02)
1.15192e-05   	9.036964e+02	(5.992052e-01 -6.024280e-01 1.736167e+02)
1.16063e-05   	9.036726e+02	(5.995452e-01 -6.005530e-01 1.736162e+02)
1.16933e-05   	9.036490e+02	(5.998176e-01 -5.986140e-01 1.736157e+02)
1.17804e-05   	9.036257e+02	(6.000230e-01 -5.966114e-01 1.736151e+02)
1.18675e-05   	9.036026e+02	(6.001621e-01 -5.945467e-01 1.736146e+02)
1.19545e-05   	9.035797e+02	(6.002355e-01 -5.924206e-01 1.736140e+02)
1.20416e-05   	9.035572e+02	(6.002438e-01 -5.902339e-01 1.736135e+02)
1.21286e-05   	9.035350e+02	(6.001877e-01 -5.879875e-01 1.736129e+02)
1.22156e-05   	9.035131e+02	(6.000677e-01 -5.856821e-01 1.736123e+02)
1.23026e-05   	9.034915e+02	(5.998846e-01 -5.833185e-01 1.736118e+02)
1.23896e-05   	9.034703e+02	(5.996389e-01 -5.808972e-01 1.736112e+02)
1.24766e-05   	9.034494e+02	(5.993312e-01 -5.784190e-01 1.736106e+02)
1.25636e-05   	9.034289e+02	(5.989624e-01 -5.758858e-01 1.736100e+02)
1.26505e-05   	9.034087e+02	(5.985333e-01 -5.732988e-01 1.736093e+02)
1.27374e-05   	9.033890e+02	(5.980446e-01 -5.706591e-01 1.736087e+02)
1.28243e-05   	9.033697e+02	(5.974972e-01 -5.679676e-01 1.736081e+02)
1.29112e-05   	9.033507e+02	(5.968919e-01 -5.652256e-01 1.736075e+02)
1.2998e-05    	9.033322e+02	(5.962296e-01 -5.624342e-01 1.736068e+02)
1.30849e-05   	9.033141e+02	(5.955113e-01 -5.595948e-01 1.736062e+02)
1.31718e-05   	9.032964e+02	(5.947379e-01 -5.567090e-01 1.736055e+02)
1.32586e-05   	9.032792e+02	(5.939106e-01 -5.537790e-01 1.736049e+02)
1.33455e-05   	9.032624e+02	(5.930308e-01 -5.508071e-01 1.736043e+02)
1.34323e-05   	9.032460e+02	(5.920997e-01 -5.477952e-01 1.736036e+02)
1.3519e-05    	9.032301e+02	(5.911182e-01 -5.447448e-01 1.736030e+02)
1.36058e-05   	9.032146e+02	(5.900878e-01 -5.416578e-01 1.736023e+02)
1.36926e-05   	9.031995e+02	(5.890096e-01 -5.385364e-01 1.736016e+02)
1.37793e-05   	9.031849e+02	(5.878850e-01 -5.353822e-01 1.736010e+02)
1.38661e-05   	9.031707e+02	(5.867150e-01 -5.321969e-01 1.736003e+02)
1.39528e-05   	9.031570e+02	(5.855013e-01 -5.289835e-01 1.735997e+02)
1.40396e-05   	9.031436e+02	(5.842459e-01 -5.257454e-01 1.735990e+02)
1.41263e-05   	9.031308e+02	(5.829504e-01 -5.224850e-01 1.735984e+02)
1.42129e-05   	9.031183e+02	(5.816161e-01 -5.192043e-01 1.735978e+02)
1.42996e-05   	9.031063e+02	(5.802447e-01 -5.159057e-01 1.735971e+02)
1.43863e-05   	9.030946e+02	(5.788376e-01 -5.125911e-01 1.735965e+02)
1.4473e-05    	9.030834e+02	(5.773963e-01 -5.092628e-01 1.735958e+02)
1.45596e-05   	9.030726e+02	(5.759225e-01 -5.059234e-01 1.735952e+02)
1.46463e-05   	9.030622e+02	(5.744175e-01 -5.025748e-01 1.735946e+02)
1.4733e-05    	9.030522e+02	(5.728834e-01 -4.992206e-01 1.735940e+02)
1.48196e-05   	9.030425e+02	(5.713223e-01 -4.958639e-01 1.735933e+02)
1.49062e-05   	9.030333e+02	(5.697355e-01 -4.925067e-01 1.735927e+02)
1.49929e-05   	9.030245e+02	(5.681246e-01 -4.891514e-01 1.735921e+02)
1.50794e-05   	9.030161e+02	(5.664913e-01 -4.858004e-01 1.735915e+02)
1.5166e-05    	9.030080e+02	(5.648370e-01 -4.824556e-01 1.735909e+02)
1.52526e-05   	9.030004e+02	(5.631633e-01 -4.791194e-01 1.735903e+02)
1.53392e-05   	9.029931e+02	(5.614718e-01 -4.757940e-01 1.735896e+02)
1.54258e-05   	9.029863e+02	(5.597639e-01 -4.724811e-01 1.735890e+02)
1.55124e-05   	9.029798e+02	(5.580415e-01 -4.691837e-01 1.735884e+02)
1.5599e-05    	9.029738e+02	(5.563068e-01 -4.659052e-01 1.735878e+02)
1.56856e-05   	9.029682e+02	(5.545611e-01 -4.626471e-01 1.735872e+02)
1.57721e-05   	9.029629e+02	(5.528061e-01 -4.594117e-01 1.735866e+02)
1.58587e-05   	9.029581e+02	(5.510429e-01 -4.562006e-01 1.735860e+02)
1.59452e-05   	9.029537e+02	(5.492734e-01 -4.530163e-01 1.735854e+02)
1.60318e-05   	9.029496e+02	(5.474986e-01 -4.498599e-01 1.735848e+02)
1.61183e-05   	9.029460e+02	(5.457203e-01 -4.467338e-01 1.735842e+02)
1.62049e-05   	9.029427e+02	(5.439397e-01 -4.436393e-01 1.735836e+02)
1.62914e-05   	9.029398e+02	(5.421583e-01 -4.405783e-01 1.735830e+02)
1.6378e-05    	9.029374e+02	(5.403786e-01 -4.375540e-01 1.735824e+02)
1.64645e-05   	9.029352e+02	(5.386016e-01 -4.345676e-01 1.735819e+02)
1.6551e-05    	9.029335e+02	(5.368288e-01 -4.316208e-01 1.735813e+02)
1.66375e-05   	9.029321e+02	(5.350617e-01 -4.287151e-01 1.735807e+02)
1.6724e-05    	9.029310e+02	(5.333013e-01 -4.258516e-01 1.735801e+02)
1.68106e-05   	9.029303e+02	(5.315487e-01 -4.230313e-01 1.735795e+02)
1.68971e-05   	9.029299e+02	(5.298055e-01 -4.202561e-01 1.735790e+02)
1.69836e-05   	9.029298e+02	(5.280729e-01 -4.175269e-01 1.735784e+02)
1.70701e-05   	9.029301e+02	(5.263521e-01 -4.148451e-01 1.735778e+02)
1.71567e-05   	9.029306e+02	(5.246451e-01 -4.122130e-01 1.735773e+02)
1.72432e-05   	9.029314e+02	(5.229531e-01 -4.096320e-01 1.735767e+02)
1.73297e-05   	9.029325e+02	(5.212773e-01 -4.071034e-01 1.735762e+02)
1.74162e-05   	9.029338e+02	(5.196193e-01 -4.046291e-01 1.735756e+02)
1.75026e-05   	9.029354e+02	(5.179800e-01 -4.022100e-01 1.735751e+02)
1.75891e-05   	9.029373e+02	(5.163607e-01 -3.998474e-01 1.735746e+02)
1.76755e-05   	9.029393e+02	(5.147624e-01 -3.975425e-01 1.735741e+02)
1.77619e-05   	9.029416e+02	(5.131861e-01 -3.952961e-01 1.735735e+02)
1.78483e-05   	9.029441e+02	(5.116329e-01 -3.931094e-01 1.735730e+02)
1.79348e-05   	9.029468e+02	(5.101036e-01 -3.909831e-01 1.735725e+02)
1.80212e-05   	9.029497e+02	(5.085997e-01 -3.889187e-01 1.735720e+02)
1.81076e-05   	9.029528e+02	(5.071227e-01 -3.869180e-01 1.735715e+02)
1.8194e-05    	9.029561e+02	(5.056738e-01 -3.849818e-01 1.735710e+02)
1.82803e-05   	9.029595e+02	(5.042539e-01 -3.831108e-01 1.735706e+02)
1.83667e-05   	9.029630e+02	(5.028637e-01 -3.813057e-01 1.735701e+02)
1.8453e-05    	9.029667e+02	(5.015043e-01 -3.795670e-01 1.735696e+02)
1.85393e-05   	9.029705e+02	(5.001763e-01 -3.778952e-01 1.735692e+02)
1.86256e-05   	9.029745e+02	(4.988809e-01 -3.762909e-01 1.735687e+02)
1.87119e-05   	9.029786e+02	(4.976188e-01 -3.747547e-01 1.735682e+02)
1.87982e-05   	9.029828e+02	(4.963908e-01 -3.732868e-01 1.735678e+02)
1.88846e-05   	9.029871e+02	(4.951980e-01 -3.718878e-01 1.735674e+02)
1.89709e-05   	9.029915e+02	(4.940416e-01 -3.705584e-01 1.735669e+02)
1.90572e-05   	9.029961e+02	(4.929225e-01 -3.692989e-01 1.735665e+02)
1.91434e-05   	9.030007e+02	(4.918415e-01 -3.681093e-01 1.735661e+02)
1.92297e-05   	9.030055e+02	(4.907992e-01 -3.669894e-01 1.735656e+02)
1.93159e-05   	9.030103e+02	(4.897961e-01 -3.659387e-01 1.735652e+02)
1.94021e-05   	9.030152e+02	(4.888330e-01 -3.649572e-01 1.735648e+02)
1.94884e-05   	9.030202e+02	(4.879108e-01 -3.640445e-01 1.735644e+02)
1.95746e-05   	9.030253e+02	(4.870298e-01 -3.632001e-01 1.735640e+02)
1.96608e-05   	9.030305e+02	(4.861908e-01 -3.624236e-01 1.735636e+02)
1.97471e-05   	9.030358e+02	(4.853945e-01 -3.617142e-01 1.735632e+02)
1.98333e-05   	9.030411e+02	(4.846415e-01 -3.610716e-01 1.735628e+02)
1.99196e-05   	9.030465e+02	(4.839328e-01 -3.604950e-01 1.735624e+02)
2.00058e-05   	9.030520e+02	(4.832685e-01 -3.599835e-01 1.735620e+02)
2.00919e-05   	9.030575e+02	(4.826493e-01 -3.595358e-01 1.735616e+02)
2.01781e-05   	9.030631e+02	(4.820754e-01 -3.591510e-01 1.735612e+02)
2.02643e-05   	9.030687e+02	(4.815472e-01 -3.588276e-01 1.735608e+02)
2.03505e-05   	9.030744e+02	(4.810650e-01 -3.585643e-01 1.735604e+02)
2.04366e-05   	9.030801e+02	(4.806291e-01 -3.583596e-01 1.735600e+02)
2.05228e-05   	9.030859e+02	(4.802396e-01 -3.582119e-01 1.735596e+02)
2.0609e-05    	9.030917e+02	(4.798967e-01 -3.581195e-01 1.735592e+02)
2.06952e-05   	9.030976e+02	(4.796002e-01 -3.580804e-01 1.735589e+02)
2.07814e-05   	9.031035e+02	(4.793503e-01 -3.580929e-01 1.735585e+02)
2.08676e-05   	9.031094e+02	(4.791468e-01 -3.581549e-01 1.735581e+02)
2.09537e-05   	9.031153e+02	(4.789896e-01 -3.582645e-01 1.735577e+02)
2.10399e-05   	9.031213e+02	(4.788784e-01 -3.584197e-01 1.735573e+02)
2.1126e-05    	9.031272e+02	(4.788129e-01 -3.586186e-01 1.735569e+02)
2.12122e-05   	9.031332e+02	(4.787928e-01 -3.588590e-01 1.735565e+02)
2.12983e-05   	9.031392e+02	(4.788177e-01 -3.591389e-01 1.735562e+02)
2.13845e-05   	9.031452e+02	(4.788871e-01 -3.594562e-01 1.735558e+02)
2.14706e-05   	9.031512e+02	(4.790005e-01 -3.598088e-01 1.735554e+02)
2.15568e-05   	9.031573e+02	(4.791572e-01 -3.601944e-01 1.735550e+02)
2.1643e-05    	9.031633e+02	(4.793567e-01 -3.606110e-01 1.735546e+02)
2.17292e-05   	9.031694e+02	(4.795979e-01 -3.610560e-01 1.735542e+02)
2.18153e-05   	9.031754e+02	(4.798801e-01 -3.615272e-01 1.735538e+02)
2.19015e-05   	9.031815e+02	(4.802023e-01 -3.620224e-01 1.735535e+02)
2.19876e-05   	9.031875e+02	(4.805635e-01 -3.625395e-01 1.735531e+02)
2.20738e-05   	9.031936e+02	(4.809628e-01 -3.630762e-01 1.735527e+02)
2.21599e-05   	9.031996e+02	(4.813989e-01 -3.636303e-01 1.735523e+02)
2.22461e-05   	9.032057e+02	(4.818708e-01 -3.641999e-01 1.735519e+02)
2.23322e-05   	9.032117e+02	(4.823771e-01 -3.647827e-01 1.735515e+02)
2.24184e-05   	9.032177e+02	(4.829168e-01 -3.653769e-01 1.735511e+02)
2.25046e-05   	9.032238e+02	(4.834886e-01 -3.659804e-01 1.735507e+02)
2.25908e-05   	9.032298e+02	(4.840909e-01 -3.665911e-01 1.735503e+02)
2.2677e-05    	9.032358e+02	(4.847223e-01 -3.672070e-01 1.735499e+02)
2.27632e-05   	9.032418e+02	(4.853810e-01 -3.678261e-01 1.735495e+02)
2.28493e-05   	9.032478e+02	(4.860656e-01 -3.684465e-01 1.735491e+02)
2.29355e-05   	9.032538e+02	(4.867744e-01 -3.690664e-01 1.735487e+02)
2.30216e-05   	9.032598e+02	(4.875059e-01 -3.696841e-01 1.735483e+02)
2.31078e-05   	9.032657e+02	(4.882585e-01 -3.702978e-01 1.735478e+02)
2.3194e-05    	9.032717e+02	(4.890306e-01 -3.709061e-01 1.735474e+02)
2.32802e-05   	9.032776e+02	(4.898203e-01 -3.715072e-01 1.735470e+02)
2.33664e-05   	9.032835e+02	(4.906260e-01 -3.720995e-01 1.735466e+02)
2.34526e-05   	9.032895e+02	(4.914457e-01 -3.726815e-01 1.735462e+02)
2.35389e-05   	9.032954e+02	(4.922778e-01 -3.732517e-01 1.735457e+02)
2.36251e-05   	9.033013e+02	(4.931201e-01 -3.738084e-01 1.735453e+02)
2.37113e-05   	9.033072e+02	(4.939704e-01 -3.743500e-01 1.735449e+02)
2.37976e-05   	9.033131e+02	(4.948271e-01 -3.748751e-01 1.735445e+02)
2.38838e-05   	9.033190e+02	(4.956881e-01 -3.753822e-01 1.735440e+02)
2.397e-05     	9.033249e+02	(4.965516e-01 -3.758701e-01 1.735436e+02)
2.40563e-05   	9.033308e+02	(4.974159e-01 -3.763374e-01 1.735432e+02)
2.41425e-05   	9.033367e+02	(4.982788e-01 -3.767828e-01 1.735427e+02)
2.42288e-05   	9.033426e+02	(4.991386e-01 -3.772049e-01 1.735423e+02)
2.4315e-05    	9.033485e+02	(4.999935e-01 -3.776026e-01 1.735418e+02)
2.44013e-05   	9.033544e+02	(5.008415e-01 -3.779746e-01 1.735414e+02)
2.44876e-05   	9.033602e+02	(5.016810e-01 -3.783196e-01 1.735410e+02)
2.4574e-05    	9.033661e+02	(5.025102e-01 -3.786364e-01 1.735405e+02)
2.46603e-05   	9.033720e+02	(5.033266e-01 -3.789238e-01 1.735401e+02)
2.47466e-05   	9.033779e+02	(5.041285e-01 -3.791805e-01 1.735396e+02)
2.48329e-05   	9.033838e+02	(5.049145e-01 -3.794056e-01 1.735392e+02)
2.49192e-05   	9.033897e+02	(5.056826e-01 -3.795979e-01 1.735387e+02)
2.50056e-05   	9.033956e+02	(5.064314e-01 -3.797566e-01 1.735383e+02)
2.50919e-05   	9.034015e+02	(5.071593e-01 -3.798804e-01 1.735378e+02)
2.51782e-05   	9.034074e+02	(5.078645e-01 -3.799686e-01 1.735374e+02)
2.52646e-05   	9.034134e+02	(5.085457e-01 -3.800199e-01 1.735370e+02)
2.53509e-05   	9.034193e+02	(5.092014e-01 -3.800335e-01 1.735365e+02)
2.54373e-05   	9.034252e+02	(5.098299e-01 -3.800084e-01 1.735361e+02)
2.55238e-05   	9.034312e+02	(5.104297e-01 -3.799436e-01 1.735356e+02)
2.56102e-05   	9.034372e+02	(5.109996e-01 -3.798382e-01 1.735352e+02)
2.56966e-05   	9.034432e+02	(5.115379e-01 -3.796913e-01 1.735347e+02)
2.57831e-05   	9.034492e+02	(5.120432e-01 -3.795022e-01 1.735343e+02)
2.58695e-05   	9.034552e+02	(5.125144e-01 -3.792701e-01 1.735338e+02)
2.59559e-05   	9.034612e+02	(5.129502e-01 -3.789943e-01 1.735334e+02)
2.60423e-05   	9.034673e+02	(5.133493e-01 -3.786741e-01 1.735329e+02)
2.61287e-05   	9.034733e+02	(5.137104e-01 -3.783090e-01 1.735325e+02)
2.62149e-05   	9.034794e+02	(5.140327e-01 -3.778986e-01 1.735321e+02)
2.63012e-05   	9.034855e+02	(5.143151e-01 -3.774422e-01 1.735316e+02)
2.63874e-05   	9.034916e+02	(5.145568e-01 -3.769393e-01 1.735312e+02)
2.64736e-05   	9.034977e+02	(5.147570e-01 -3.763895e-01 1.735307e+02)
2.65598e-05   	9.035039e+02	(5.149148e-01 -3.757922e-01 1.735303e+02)
2.6646e-05    	9.035101e+02	(5.150292e-01 -3.751470e-01 1.735299e+02)
2.67322e-05   	9.035163e+02	(5.150994e-01 -3.744534e-01 1.735294e+02)
