# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
7.25635e-06   	5.787000e+02	(1.062922e-02 1.376062e+00 9.999026e+01)
7.37113e-06   	5.787000e+02	(1.294626e-02 1.370653e+00 9.999033e+01)
7.48594e-06   	5.787000e+02	(1.520785e-02 1.365260e+00 9.999040e+01)
7.60072e-06   	5.787000e+02	(1.741167e-02 1.359887e+00 9.999046e+01)
7.71541e-06   	5.787000e+02	(1.955537e-02 1.354534e+00 9.999053e+01)
7.83006e-06   	5.787000e+02	(2.163816e-02 1.349199e+00 9.999060e+01)
7.94465e-06   	5.787000e+02	(2.365871e-02 1.343881e+00 9.999066e+01)
8.05921e-06   	5.787000e+02	(2.561618e-02 1.338578e+00 9.999072e+01)
8.17378e-06   	5.787000e+02	(2.750974e-02 1.333289e+00 9.999079e+01)
8.28834e-06   	5.787000e+02	(2.933815e-02 1.328013e+00 9.999085e+01)
8.40294e-06   	5.787000e+02	(3.110065e-02 1.322748e+00 9.999091e+01)
8.51745e-06   	5.787000e+02	(3.279456e-02 1.317499e+00 9.999098e+01)
8.63185e-06   	5.787000e+02	(3.441869e-02 1.312267e+00 9.999104e+01)
8.7462e-06    	5.787000e+02	(3.597308e-02 1.307050e+00 9.999110e+01)
8.86055e-06   	5.787000e+02	(3.745772e-02 1.301846e+00 9.999116e+01)
8.97491e-06   	5.787000e+02	(3.887190e-02 1.296655e+00 9.999122e+01)
9.08928e-06   	5.787000e+02	(4.021529e-02 1.291476e+00 9.999128e+01)
9.20366e-06   	5.787000e+02	(4.148704e-02 1.286311e+00 9.999134e+01)
9.31807e-06   	5.787000e+02	(4.268693e-02 1.281159e+00 9.999140e+01)
9.4325e-06    	5.787000e+02	(4.381447e-02 1.276022e+00 9.999146e+01)
9.54693e-06   	5.787000e+02	(4.486900e-02 1.270902e+00 9.999152e+01)
9.66128e-06   	5.787000e+02	(4.584955e-02 1.265802e+00 9.999157e+01)
9.77558e-06   	5.787000e+02	(4.675619e-02 1.260723e+00 9.999163e+01)
9.88982e-06   	5.787000e+02	(4.758881e-02 1.255665e+00 9.999169e+01)
1.0004e-05    	5.787000e+02	(4.834752e-02 1.250627e+00 9.999175e+01)
1.01183e-05   	5.787000e+02	(4.903245e-02 1.245610e+00 9.999180e+01)
1.02325e-05   	5.787000e+02	(4.964372e-02 1.240613e+00 9.999186e+01)
1.03468e-05   	5.787000e+02	(5.018136e-02 1.235636e+00 9.999191e+01)
1.04611e-05   	5.787000e+02	(5.064559e-02 1.230679e+00 9.999197e+01)
1.05754e-05   	5.787000e+02	(5.103624e-02 1.225747e+00 9.999202e+01)
1.06896e-05   	5.787000e+02	(5.135370e-02 1.220842e+00 9.999207e+01)
1.08037e-05   	5.787000e+02	(5.159854e-02 1.215961e+00 9.999213e+01)
1.09178e-05   	5.787000e+02	(5.177137e-02 1.211106e+00 9.999218e+01)
1.10319e-05   	5.787000e+02	(5.187272e-02 1.206275e+00 9.999223e+01)
1.1146e-05    	5.787000e+02	(5.190319e-02 1.201468e+00 9.999228e+01)
1.12601e-05   	5.787000e+02	(5.186329e-02 1.196684e+00 9.999234e+01)
1.13743e-05   	5.787000e+02	(5.175352e-02 1.191921e+00 9.999239e+01)
1.14885e-05   	5.787000e+02	(5.157439e-02 1.187179e+00 9.999244e+01)
1.16026e-05   	5.787000e+02	(5.132679e-02 1.182463e+00 9.999249e+01)
1.17167e-05   	5.787000e+02	(5.101149e-02 1.177774e+00 9.999254e+01)
1.18307e-05   	5.787000e+02	(5.062904e-02 1.173108e+00 9.999258e+01)
1.19447e-05   	5.787000e+02	(5.018008e-02 1.168465e+00 9.999263e+01)
1.20587e-05   	5.787000e+02	(4.966529e-02 1.163846e+00 9.999268e+01)
1.21727e-05   	5.787000e+02	(4.908500e-02 1.159246e+00 9.999273e+01)
