0 	578.7
0.00808081 	578.627
0.0161616 	578.546
0.0242424 	578.465
0.0323232 	578.262
0.040404 	578.079
0.0484848 	577.897
0.0565657 	577.771
0.0646465 	577.723
0.0727273 	577.916
0.0808081 	578.356
0.0888889 	578.983
0.0969697 	579.789
0.105051 	581.327
0.113131 	582.357
0.121212 	583.532
0.129293 	585.146
0.137374 	586.86
0.145455 	588.264
0.153535 	589.986
0.161616 	591.619
0.169697 	593.766
0.177778 	596.173
0.185859 	598.432
0.193939 	600.881
0.20202 	603.782
0.210101 	606.037
0.218182 	608.961
0.226263 	611.498
0.234343 	613.786
0.242424 	616.667
0.250505 	619.027
0.258586 	621.929
0.266667 	625.349
0.274747 	628.444
0.282828 	632.108
0.290909 	634.58
0.29899 	637.871
0.307071 	640.741
0.315152 	643.655
0.323232 	645.611
0.331313 	648.596
0.339394 	652.702
0.347475 	657.639
0.355556 	661.989
0.363636 	665.735
0.371717 	671.416
0.379798 	674.686
0.387879 	676.888
0.39596 	678.708
0.40404 	679.996
0.412121 	682.011
0.420202 	685.037
0.428283 	688.538
0.436364 	693.049
0.444444 	695.268
0.452525 	698.511
0.460606 	702.009
0.468687 	705.188
0.476768 	707.58
0.484848 	710.821
0.492929 	715.647
0.50101 	720.02
0.509091 	723.274
0.517172 	725.831
0.525253 	729.028
0.533333 	732.31
0.541414 	735.997
0.549495 	739.056
0.557576 	742.675
0.565657 	746.827
0.573737 	751.277
0.581818 	755.993
0.589899 	759.875
0.59798 	763.478
0.606061 	766.084
0.614141 	768.971
0.622222 	771.805
0.630303 	773.738
0.638384 	776.118
0.646465 	779.353
0.654545 	782.526
0.662626 	785.418
0.670707 	788.456
0.678788 	790.875
0.686869 	793.703
0.694949 	796.663
0.70303 	802.061
0.711111 	807.006
0.719192 	811.723
0.727273 	816.224
0.735354 	819.693
0.743434 	823.133
0.751515 	825.133
0.759596 	827.166
0.767677 	830.024
0.775758 	832.97
0.783838 	835.596
0.791919 	839.065
