0 	874.726
4.28283e-05 	802.086
8.56566e-05 	736.939
0.000128485 	687.657
0.000171313 	651.99
0.000214141 	627.461
0.00025697 	611.194
0.000299798 	600.459
0.000342626 	593.032
0.000385455 	588.753
0.000428283 	585.87
0.000471111 	583.847
0.000513939 	582.501
0.000556768 	581.489
0.000599596 	580.652
0.000642424 	580.104
0.000685253 	579.555
0.000728081 	579.259
0.000770909 	579.089
0.000813737 	578.92
0.000856566 	578.75
0.000899394 	578.581
0.000942222 	578.413
0.000985051 	578.311
0.00102788 	578.26
0.00107071 	578.209
0.00111354 	578.158
0.00115636 	578.107
0.00119919 	578.056
0.00124202 	578.01
0.00128485 	577.999
0.00132768 	577.988
0.00137051 	577.977
0.00141333 	577.966
0.00145616 	577.955
0.00149899 	577.944
0.00154182 	577.937
0.00158465 	577.936
0.00162747 	577.934
0.0016703 	577.933
0.00171313 	577.931
0.00175596 	577.93
0.00179879 	577.928
0.00184162 	577.929
0.00188444 	577.93
0.00192727 	577.932
0.0019701 	577.934
0.00201293 	577.936
0.00205576 	577.937
0.00209859 	577.939
0.00214141 	577.943
0.00218424 	577.948
0.00222707 	577.954
0.0022699 	577.959
0.00231273 	577.965
0.00235556 	577.97
0.00239838 	577.976
0.00244121 	577.985
0.00248404 	577.999
0.00252687 	578.013
0.0025697 	578.026
0.00261253 	578.04
0.00265535 	578.054
0.00269818 	578.067
0.00274101 	578.093
0.00278384 	578.127
0.00282667 	578.161
0.00286949 	578.195
0.00291232 	578.229
0.00295515 	578.263
0.00299798 	578.296
0.00304081 	578.384
0.00308364 	578.478
0.00312646 	578.573
0.00316929 	578.667
0.00321212 	578.761
0.00325495 	578.855
0.00329778 	579.004
0.00334061 	579.226
0.00338343 	579.449
0.00342626 	579.672
0.00346909 	579.894
0.00351192 	580.115
0.00355475 	580.456
0.00359758 	581.04
0.0036404 	581.624
0.00368323 	582.356
0.00372606 	583.18
0.00376889 	584.121
0.00381172 	585.301
0.00385455 	586.763
0.00389737 	588.68
0.0039402 	591.805
0.00398303 	596.589
0.00402586 	604.903
0.00406869 	621.299
0.00411152 	652.169
0.00415434 	700.65
0.00419717 	766.734
0.00424 	841.288
