0 	1134.22
4.28283e-05 	1073.97
8.56566e-05 	1017.68
0.000128485 	974.049
0.000171313 	943.779
0.000214141 	923.791
0.00025697 	910.09
0.000299798 	900.295
0.000342626 	892.809
0.000385455 	886.639
0.000428283 	881.335
0.000471111 	876.777
0.000513939 	873.003
0.000556768 	869.471
0.000599596 	866.229
0.000642424 	862.912
0.000685253 	859.546
0.000728081 	857.062
0.000770909 	855.022
0.000813737 	852.982
0.000856566 	850.943
0.000899394 	849.047
0.000942222 	847.416
0.000985051 	845.785
0.00102788 	844.154
0.00107071 	842.525
0.00111354 	841.327
0.00115636 	840.214
0.00119919 	839.101
0.00124202 	837.988
0.00128485 	836.925
0.00132768 	836.115
0.00137051 	835.304
0.00141333 	834.494
0.00145616 	833.683
0.00149899 	832.938
0.00154182 	832.309
0.00158465 	831.68
0.00162747 	831.051
0.0016703 	830.422
0.00171313 	829.952
0.00175596 	829.667
0.00179879 	829.382
0.00184162 	829.097
0.00188444 	828.812
0.00192727 	828.726
0.0019701 	828.84
0.00201293 	828.953
0.00205576 	829.067
0.00209859 	829.18
0.00214141 	829.418
0.00218424 	829.778
0.00222707 	830.139
0.0022699 	830.5
0.00231273 	830.86
0.00235556 	831.323
0.00239838 	831.887
0.00244121 	832.451
0.00248404 	833.014
0.00252687 	833.578
0.0025697 	834.299
0.00261253 	835.157
0.00265535 	836.015
0.00269818 	836.873
0.00274101 	837.73
0.00278384 	838.764
0.00282667 	839.898
0.00286949 	841.032
0.00291232 	842.166
0.00295515 	843.3
0.00299798 	844.672
0.00304081 	846.092
0.00308364 	847.511
0.00312646 	848.931
0.00316929 	850.411
0.00321212 	852.2
0.00325495 	853.989
0.00329778 	855.779
0.00334061 	857.568
0.00338343 	859.493
0.00342626 	861.49
0.00346909 	863.487
0.00351192 	865.484
0.00355475 	867.876
0.00359758 	871.049
0.0036404 	874.203
0.00368323 	877.325
0.00372606 	880.644
0.00376889 	884.124
0.00381172 	888.089
0.00385455 	892.728
0.00389737 	898.324
0.0039402 	905.44
0.00398303 	914.95
0.00402586 	928.093
0.00406869 	946.89
0.00411152 	975.246
0.00415434 	1016.5
0.00419717 	1070.81
0.00424 	1130.49
