0 	4.48577e-17 	7.36313e-15 	4.40753e-13
4.28283e-05 	-0.025923 	0.618511 	46.1267
8.56566e-05 	-0.0751296 	0.865421 	85.2004
0.000128485 	-0.0972061 	0.768331 	112.857
0.000171313 	-0.0677742 	0.552814 	131.38
0.000214141 	-0.00252082 	0.417642 	144.425
0.00025697 	0.0682484 	0.386068 	153.976
0.000299798 	0.130151 	0.401285 	161.378
0.000342626 	0.180968 	0.411693 	167.335
0.000385455 	0.221741 	0.402216 	172.236
0.000428283 	0.249737 	0.370836 	175.924
0.000471111 	0.26842 	0.328053 	178.949
0.000513939 	0.281793 	0.278874 	181.603
0.000556768 	0.290427 	0.238257 	183.71
0.000599596 	0.298523 	0.197988 	185.762
0.000642424 	0.308124 	0.167706 	187.521
0.000685253 	0.317941 	0.13773 	189.258
0.000728081 	0.323947 	0.105553 	190.422
0.000770909 	0.328034 	0.0722663 	191.297
0.000813737 	0.332121 	0.0389799 	192.172
0.000856566 	0.336208 	0.00569358 	193.046
0.000899394 	0.340135 	-0.0275532 	193.921
0.000942222 	0.345894 	-0.0667088 	194.643
0.000985051 	0.353045 	-0.109765 	195.266
0.00102788 	0.360195 	-0.152821 	195.889
0.00107071 	0.367345 	-0.195877 	196.512
0.00111354 	0.37448 	-0.238925 	197.135
0.00115636 	0.38318 	-0.273643 	197.704
0.00119919 	0.396095 	-0.288601 	198.147
0.00124202 	0.40901 	-0.303558 	198.589
0.00128485 	0.421925 	-0.318515 	199.031
0.00132768 	0.43484 	-0.333472 	199.474
0.00137051 	0.447715 	-0.34847 	199.916
0.00141333 	0.460072 	-0.33347 	200.294
0.00145616 	0.47229 	-0.309913 	200.653
0.00149899 	0.484508 	-0.286356 	201.013
0.00154182 	0.496726 	-0.262798 	201.372
0.00158465 	0.508944 	-0.239241 	201.731
0.00162747 	0.521047 	-0.21419 	202.082
0.0016703 	0.532252 	-0.175219 	202.354
0.00171313 	0.543457 	-0.136248 	202.627
0.00175596 	0.554662 	-0.0972769 	202.899
0.00179879 	0.565868 	-0.0583059 	203.171
0.00184162 	0.577101 	-0.0193596 	203.443
0.00188444 	0.584706 	0.0137759 	203.664
0.00192727 	0.584656 	0.035323 	203.781
0.0019701 	0.584607 	0.0568701 	203.897
0.00201293 	0.584558 	0.0784172 	204.013
0.00205576 	0.584508 	0.0999643 	204.13
0.00209859 	0.584494 	0.121495 	204.246
0.00214141 	0.581523 	0.12305 	204.288
0.00218424 	0.575533 	0.10466 	204.254
0.00222707 	0.569542 	0.0862689 	204.221
0.0022699 	0.563552 	0.0678783 	204.188
0.00231273 	0.557561 	0.0494877 	204.155
0.00235556 	0.55157 	0.0310725 	204.121
0.00239838 	0.54486 	0.00824091 	203.992
0.00244121 	0.537796 	-0.0167509 	203.815
0.00248404 	0.530732 	-0.0417428 	203.638
0.00252687 	0.523668 	-0.0667346 	203.461
0.0025697 	0.516604 	-0.0917265 	203.284
0.00261253 	0.509567 	-0.116867 	203.106
0.00265535 	0.503732 	-0.113534 	202.815
0.00269818 	0.498039 	-0.106805 	202.512
0.00274101 	0.492345 	-0.100076 	202.208
0.00278384 	0.486652 	-0.0933476 	201.905
0.00282667 	0.480962 	-0.086622 	201.601
0.00286949 	0.478909 	-0.0759011 	201.267
0.00291232 	0.489433 	-0.0509776 	200.829
0.00295515 	0.499957 	-0.0260542 	200.391
0.00299798 	0.51048 	-0.0011307 	199.952
0.00304081 	0.521004 	0.0237928 	199.514
0.00308364 	0.531654 	0.0488707 	199.076
0.00312646 	0.548159 	0.0669573 	198.429
0.00316929 	0.567054 	0.0820688 	197.695
0.00321212 	0.585949 	0.0971803 	196.96
0.00325495 	0.604844 	0.112292 	196.226
0.00329778 	0.623828 	0.127451 	195.492
0.00334061 	0.638115 	0.131936 	194.664
0.00338343 	0.644561 	0.119705 	193.687
0.00342626 	0.651006 	0.107473 	192.711
0.00346909 	0.657452 	0.095242 	191.734
0.00351192 	0.663918 	0.0829996 	190.758
0.00355475 	0.661034 	0.0583311 	189.612
0.00359758 	0.639109 	0.009255 	188.128
0.0036404 	0.616161 	-0.0397182 	186.643
0.00368323 	0.579912 	-0.0818654 	185.155
0.00372606 	0.542189 	-0.125274 	183.618
0.00376889 	0.489162 	-0.178014 	181.581
0.00381172 	0.427476 	-0.234279 	179.248
0.00385455 	0.349777 	-0.297128 	176.382
0.00389737 	0.267938 	-0.310411 	172.555
0.0039402 	0.192754 	-0.272817 	167.753
0.00398303 	0.135004 	-0.194376 	161.553
0.00402586 	0.104785 	-0.118506 	153.388
0.00406869 	0.0949998 	-0.0265124 	142.152
0.00411152 	0.0813976 	0.14432 	125.251
0.00415434 	0.0476859 	0.161479 	96.9155
0.00419717 	0.00830812 	0.0498749 	53.1059
0.00424 	1.02693e-17 	-1.67299e-16 	-1.31884e-14
